1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,87.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,86.28
1409088,1315,ORLFL01_7026,2016-12-11 11:09:30,84.65
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,83.16
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,82.14
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,80.03
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,79.94
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,78.73
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,77.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,76.12
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,75.81
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,74.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,73.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,72.36
1357775,1315,ORLFL01_7026,2016-11-23 04:09:35,71.35
1364465,1315,ORLFL01_7026,2016-11-23 23:14:36,70.71
1366473,1315,ORLFL01_7026,2016-11-24 18:19:34,69.08
1368467,1315,ORLFL01_7026,2016-11-25 13:25:11,68.08
1370467,1315,ORLFL01_7026,2016-11-26 08:31:03,67.85
1372453,1315,ORLFL01_7026,2016-11-27 03:35:22,66.90
1374600,1315,ORLFL01_7026,2016-11-27 22:39:57,65.78
1376656,1315,ORLFL01_7026,2016-11-28 17:43:52,64.73
1378540,1315,ORLFL01_7026,2016-11-29 12:48:52,63.24
1382530,1315,ORLFL01_7026,2016-12-01 03:02:56,62.20
1384554,1315,ORLFL01_7026,2016-12-01 22:09:00,61.06
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,60.86
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,59.24
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,59.11
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,58.82
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,57.13
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,56.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,56.17
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,55.51
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,55.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,54.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,53.28
1409088,1315,ORLFL01_7026,2016-12-11 11:09:30,52.65
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,51.16
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,50.14
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,49.03
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,48.94
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,47.73
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,46.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,45.12
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,44.81
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,43.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,41.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,40.36
1357775,1315,ORLFL01_7026,2016-11-23 04:09:35,39.35
1364465,1315,ORLFL01_7026,2016-11-23 23:14:36,38.71
1366473,1315,ORLFL01_7026,2016-11-24 18:19:34,37.08
1368467,1315,ORLFL01_7026,2016-11-25 13:25:11,36.08
1370467,1315,ORLFL01_7026,2016-11-26 08:31:03,35.85
1372453,1315,ORLFL01_7026,2016-11-27 03:35:22,34.90
1374600,1315,ORLFL01_7026,2016-11-27 22:39:57,33.78
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,32.17
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,31.51
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,30.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,29.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,28.28
1409088,1315,ORLFL01_7026,2016-12-11 11:09:30,27.65
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,27.16
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,26.14
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,25.03
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,24.94
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,23.73
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,22.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,22.12
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,21.81
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,20.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,19.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,18.36
1357775,1315,ORLFL01_7026,2016-11-23 04:09:35,17.35
1364465,1315,ORLFL01_7026,2016-11-23 23:14:36,16.71
1366473,1315,ORLFL01_7026,2016-11-24 18:19:34,16.08
1368467,1315,ORLFL01_7026,2016-11-25 13:25:11,15.08
1370467,1315,ORLFL01_7026,2016-11-26 08:31:03,14.85
1372453,1315,ORLFL01_7026,2016-11-27 03:35:22,14.30
1374600,1315,ORLFL01_7026,2016-11-27 22:39:57,13.78
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,12.17
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,11.51
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,10.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,09.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,08.28
1409088,1315,ORLFL01_7026,2016-12-11 11:09:30,07.65
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,06.16
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,05.14
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,04.03
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,97.24
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,96.25
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,95.82
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,94.73
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,93.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,92.77
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,90.51
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,88.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,87.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,86.28
1409088,1315,ORLFL01_7026,2016-12-11 11:09:30,84.65
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,83.16
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,82.14
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,80.03
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,79.94
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,78.73
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,77.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,76.12
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,75.81
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,74.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,73.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,72.36
1357775,1315,ORLFL01_7026,2016-11-23 04:09:35,71.35
1364465,1315,ORLFL01_7026,2016-11-23 23:14:36,70.71
1366473,1315,ORLFL01_7026,2016-11-24 18:19:34,69.08
1368467,1315,ORLFL01_7026,2016-11-25 13:25:11,68.08
1370467,1315,ORLFL01_7026,2016-11-26 08:31:03,67.85
1372453,1315,ORLFL01_7026,2016-11-27 03:35:22,66.90
1374600,1315,ORLFL01_7026,2016-11-27 22:39:57,65.78
1376656,1315,ORLFL01_7026,2016-11-28 17:43:52,64.73
1378540,1315,ORLFL01_7026,2016-11-29 12:48:52,63.24
1382530,1315,ORLFL01_7026,2016-12-01 03:02:56,62.20
1384554,1315,ORLFL01_7026,2016-12-01 22:09:00,61.06
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,60.86
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,59.24
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,59.11
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,58.82
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,57.13
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,56.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,56.17
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,55.51
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,55.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,54.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,53.28
1409088,1315,ORLFL01_7026,2016-12-11 11:09:30,52.65
1386517,1315,ORLFL01_7026,2016-12-02 17:14:32,51.16
1388496,1315,ORLFL01_7026,2016-12-03 12:18:56,50.14
1390451,1315,ORLFL01_7026,2016-12-04 07:23:27,49.03
1392540,1315,ORLFL01_7026,2016-12-05 02:29:11,48.94
1394274,1315,ORLFL01_7026,2016-12-05 21:35:45,47.73
1394606,1315,ORLFL01_7026,2016-12-06 16:43:48,46.92
1394924,1315,ORLFL01_7026,2016-12-07 11:50:05,45.12
1400708,1315,ORLFL01_7026,2016-12-08 06:55:31,44.81
1402686,1315,ORLFL01_7026,2016-12-09 01:59:54,43.29
1404767,1315,ORLFL01_7026,2016-12-09 21:04:00,41.86
1406863,1315,ORLFL01_7026,2016-12-10 16:06:20,40.36
1357775,1315,ORLFL01_7026,2016-11-23 04:09:35,39.35
1364465,1315,ORLFL01_7026,2016-11-23 23:14:36,38.71
1366473,1315,ORLFL01_7026,2016-11-24 18:19:34,37.08
1368467,1315,ORLFL01_7026,2016-11-25 13:25:11,36.08
1370467,1315,ORLFL01_7026,2016
